"Country","date","update","cases","new_cases","deaths","new_deaths","recovered","new_recovered"
"Finland",2020-03-22,9,626,382,1,1,10,0
"France",2020-03-22,9,16761,12229,676,585,2206,2194
"Gabon",2020-03-22,9,5,4,1,1,0,0
"Gambia",2020-03-22,9,1,1,0,0,0,0
"Georgia",2020-03-22,9,54,21,0,0,3,3
"Germany",2020-03-22,9,24873,19078,94,83,266,220
"Ghana",2020-03-22,9,23,17,1,1,0,0
"Greece",2020-03-22,9,624,293,15,11,19,11
"Grenada",2020-03-22,9,1,1,0,0,0,0
"Guatemala",2020-03-22,9,19,18,1,1,0,0
"Guinea",2020-03-22,9,2,1,0,0,0,0
"Guyana",2020-03-22,9,19,15,1,0,0,0
"Haiti",2020-03-22,9,2,2,0,0,0,0
"HolySee",2020-03-22,9,1,0,0,0,0,0
"Honduras",2020-03-22,9,26,23,0,0,0,0
"HongKong",2020-03-22,9,317,172,4,0,100,19
"Hungary",2020-03-22,9,131,99,6,5,16,15
"Iceland",2020-03-22,9,568,397,1,-4,36,28
"India",2020-03-22,9,396,283,7,5,27,14
"Indonesia",2020-03-22,9,514,397,48,43,29,21
"Iran",2020-03-22,9,21638,7700,1685,961,7931,3341
"Iraq",2020-03-22,9,233,117,20,10,57,31
"Ireland",2020-03-22,9,906,777,4,2,5,5
"Israel",2020-03-22,9,1080,903,1,1,19,18
"Italy",2020-03-22,9,59138,34391,5476,3667,7024,4689
"Jamaica",2020-03-22,9,19,9,1,1,2,2
"Japan",2020-03-22,9,1104,278,40,16,235,117
"Jordan",2020-03-22,9,112,104,0,0,1,0
"Kazakhstan",2020-03-22,9,61,52,0,0,0,0
"Kenya",2020-03-22,9,15,12,0,0,0,0
"Kosovo",2020-03-22,9,31,26,0,0,0,0
"Kuwait",2020-03-22,9,188,76,0,0,27,22
"Kyrgyzstan",2020-03-22,9,14,14,0,0,0,0
"Latvia",2020-03-22,9,139,109,0,0,1,0
"Lebanon",2020-03-22,9,248,138,4,1,8,7
"Liberia",2020-03-22,9,3,3,0,0,0,0
"Liechtenstein",2020-03-22,9,46,35,0,0,4,3
"Lithuania",2020-03-22,9,111,102,0,0,0,-1
"Luxembourg",2020-03-22,9,798,739,8,7,6,6
"Macao",2020-03-22,9,24,14,0,0,10,0
"Madagascar",2020-03-22,9,3,3,0,0,0,0
"Malaysia",2020-03-22,9,1306,878,11,11,139,97
"Maldives",2020-03-22,9,13,0,0,0,0,0
"Malta",2020-03-22,9,90,69,0,0,2,1
"Mauritania",2020-03-22,9,2,1,0,0,0,0
"Mauritius",2020-03-22,9,28,28,2,2,0,0
"Mexico",2020-03-22,9,316,263,3,3,4,0
"Moldova",2020-03-22,9,94,71,1,1,1,1
"Monaco",2020-03-22,9,23,21,0,0,1,1
"Mongolia",2020-03-22,9,10,9,0,0,0,0
"Montenegro",2020-03-22,9,21,21,0,0,0,0
"Morocco",2020-03-22,9,115,87,4,3,3,2
"Mozambique",2020-03-22,9,1,1,0,0,0,0
"Namibia",2020-03-22,9,3,1,0,0,0,0
"Nepal",2020-03-22,9,1,0,0,0,1,0
"Netherlands",2020-03-22,9,4217,3079,180,160,0,0
"NewZealand",2020-03-22,9,102,94,0,0,0,0
"Nicaragua",2020-03-22,9,2,2,0,0,0,0
"Niger",2020-03-22,9,2,2,0,0,0,0
"Nigeria",2020-03-22,9,30,28,0,0,2,2
"NorthMacedonia",2020-03-22,9,115,101,1,1,1,0
"Norway",2020-03-22,9,2385,1164,7,4,1,0
"Oman",2020-03-22,9,55,33,0,0,17,8
"Pakistan",2020-03-22,9,875,739,6,6,5,3
"Panama",2020-03-22,9,313,270,3,2,0,0
"PapuaNewGuinea",2020-03-22,9,1,1,0,0,0,0
"Paraguay",2020-03-22,9,22,14,1,1,0,0
"Peru",2020-03-22,9,363,320,34,29,1,1
"Philippines",2020-03-22,9,380,240,25,14,17,15
"Poland",2020-03-22,9,634,515,7,4,1,1
"Portugal",2020-03-22,9,1600,1355,14,14,5,3
"Qatar",2020-03-22,9,494,93,0,0,33,29
"RepublicofKorea",2020-03-22,9,8961,799,111,36,2909,2399
"Romania",2020-03-22,9,433,302,3,3,64,55
"Russia",2020-03-22,9,367,304,1,1,16,8
"Rwanda",2020-03-22,9,19,18,0,0,0,0
"SaintLucia",2020-03-22,9,2,0,0,0,0,0
"SaintVincentandtheGrenadines",2020-03-22,9,1,0,0,0,0,0
"SanMarino",2020-03-22,9,175,98,20,15,4,0
"SaudiArabia",2020-03-22,9,511,408,0,0,16,15
"Senegal",2020-03-22,9,67,43,0,0,5,4
"Serbia",2020-03-22,9,222,174,2,2,1,1
"Seychelles",2020-03-22,9,7,1,0,0,0,0
"Singapore",2020-03-22,9,455,229,2,2,144,39
"Slovakia",2020-03-22,9,178,134,0,0,7,7
"Slovenia",2020-03-22,9,414,195,2,1,0,0
"Somalia",2020-03-22,9,1,1,0,0,0,0
"SouthAfrica",2020-03-22,9,274,223,0,0,0,0
"Spain",2020-03-22,9,28768,20970,1772,1483,2575,2058
"SriLanka",2020-03-22,9,82,64,0,0,3,2
"Sudan",2020-03-22,9,2,1,1,0,0,0
"Suriname",2020-03-22,9,5,4,0,0,0,0
"Sweden",2020-03-22,9,1986,923,60,53,0,0
"Switzerland",2020-03-22,9,7474,5274,113,91,131,127
"Syria",2020-03-22,9,1,1,0,0,0,0
"Taiwan",2020-03-22,9,169,110,2,1,28,8
"Tanzania",2020-03-22,9,12,12,0,0,0,0
"Thailand",2020-03-22,9,599,485,1,0,45,8
"TimorLeste",2020-03-22,9,1,1,0,0,0,0
"Togo",2020-03-22,9,16,15,0,0,1,1
"TrinidadandTobago",2020-03-22,9,50,48,0,0,1,1
"Tunisia",2020-03-22,9,75,57,3,3,1,1
"Turkey",2020-03-22,9,1236,1230,30,30,0,0
"Uganda",2020-03-22,9,1,1,0,0,0,0
"Ukraine",2020-03-22,9,73,70,3,2,1,1
"UnitedArabEmirates",2020-03-22,9,153,55,2,2,38,15
"UnitedKingdom",2020-03-22,9,10395,7318,289,246,67,48
"Uruguay",2020-03-22,9,158,150,0,0,0,0
"US",2020-03-22,9,34944,31732,603,533,178,166
"Uzbekistan",2020-03-22,9,43,42,0,0,0,0
"Venezuela",2020-03-22,9,70,60,0,0,15,15
"Vietnam",2020-03-22,9,113,57,0,0,17,1
"WestBankandGaza",2020-03-22,9,52,14,0,0,17,17
"Zambia",2020-03-22,9,3,3,0,0,0,0
"Zimbabwe",2020-03-22,9,3,3,0,0,0,0
"Afghanistan",2020-03-29,10,114,80,4,4,2,1
"Albania",2020-03-29,10,212,123,10,8,33,31
"Algeria",2020-03-29,10,511,310,31,14,31,-34
"Andorra",2020-03-29,10,334,221,6,5,1,0
"Angola",2020-03-29,10,7,5,2,2,0,0
"AntiguaandBarbuda",2020-03-29,10,7,6,0,0,0,0
"Argentina",2020-03-29,10,745,479,19,15,72,69
"Armenia",2020-03-29,10,424,230,3,3,30,28
"Australia",2020-03-29,10,3984,2435,16,9,244,156
"Austria",2020-03-29,10,8788,5206,86,70,479,470
"Azerbaijan",2020-03-29,10,209,144,4,3,15,5
"Bahamas",2020-03-29,10,11,7,0,0,1,1
"Bahrain",2020-03-29,10,499,165,4,2,272,123
"Bangladesh",2020-03-29,10,48,21,5,3,15,12
"Barbados",2020-03-29,10,33,19,0,0,0,0
"Belarus",2020-03-29,10,94,18,0,0,32,17
"Belgium",2020-03-29,10,10836,7435,431,356,1359,1096
"Belize",2020-03-29,10,2,2,0,0,0,0
"Benin",2020-03-29,10,6,4,0,0,0,0
"Bhutan",2020-03-29,10,4,2,0,0,0,0
"Bolivia",2020-03-29,10,81,57,1,1,0,0
"BosniaandHerzegovina",2020-03-29,10,323,197,6,5,8,6
"Brazil",2020-03-29,10,4256,2710,136,111,6,4
"Brunei",2020-03-29,10,126,38,1,1,34,32
"Bulgaria",2020-03-29,10,346,159,8,5,14,11
"BurkinaFaso",2020-03-29,10,222,147,12,8,23,18
"Burma",2020-03-29,10,10,10,0,0,0,0
"Cambodia",2020-03-29,10,103,19,0,0,21,20
"Cameroon",2020-03-29,10,139,99,6,6,5,5
"Canada",2020-03-29,10,7015,4970,96,74,466,456
"CapeVerde",2020-03-29,10,6,3,1,1,0,0
"CentralAfricanRepublic",2020-03-29,10,3,0,0,0,0,0
"Chad",2020-03-29,10,3,2,0,0,0,0
"Chile",2020-03-29,10,2245,1558,7,6,75,67
"China",2020-03-29,10,81444,350,3300,30,75460,3208
"Colombia",2020-03-29,10,702,471,10,8,10,7
"Congo",2020-03-29,10,19,16,0,0,0,0
"CostaRica",2020-03-29,10,314,180,2,0,3,1
"CotedIvoire",2020-03-29,10,165,151,1,1,4,3
"Croatia",2020-03-29,10,713,459,6,5,52,47
"Cuba",2020-03-29,10,139,104,3,2,4,4
"Cyprus",2020-03-29,10,179,95,5,5,15,12
"Czechia",2020-03-29,10,2817,1697,16,15,11,5
"DemocraticRepublicoftheCongo",2020-03-29,10,65,35,6,5,2,2
"Denmark",2020-03-29,10,2564,1050,72,59,73,72
"DiamondPrincess",2020-03-29,10,712,0,10,2,603,278
"Djibouti",2020-03-29,10,18,17,0,0,0,0
"Dominica",2020-03-29,10,11,10,0,0,0,0
"DominicanRepublic",2020-03-29,10,859,657,39,36,3,3
"Ecuador",2020-03-29,10,1924,1135,58,44,3,0
"Egypt",2020-03-29,10,609,282,40,26,132,76
"ElSalvador",2020-03-29,10,24,21,0,0,0,0
"EquatorialGuinea",2020-03-29,10,12,6,0,0,0,0
"Eritrea",2020-03-29,10,12,11,0,0,0,0
"Estonia",2020-03-29,10,679,353,3,3,20,18
"Eswatini",2020-03-29,10,9,5,0,0,0,0
"Ethiopia",2020-03-29,10,21,10,0,0,1,-3
"Fiji",2020-03-29,10,5,3,0,0,0,0
"Finland",2020-03-29,10,1240,614,11,10,10,0
"France",2020-03-29,10,40296,23535,2608,1932,7226,5020
"Gabon",2020-03-29,10,7,2,1,0,0,0
"Gambia",2020-03-29,10,4,3,1,1,0,0
"Georgia",2020-03-29,10,91,37,0,0,18,15
"Germany",2020-03-29,10,62095,37222,533,439,9211,8945
"Ghana",2020-03-29,10,152,129,5,4,2,2
"Greece",2020-03-29,10,1156,532,38,23,52,33
"Grenada",2020-03-29,10,9,8,0,0,0,0
"Guatemala",2020-03-29,10,34,15,1,0,10,10
"Guinea",2020-03-29,10,16,14,0,0,0,0
"GuineaBissau",2020-03-29,10,2,2,0,0,0,0
"Guyana",2020-03-29,10,8,-11,1,0,0,0
"Haiti",2020-03-29,10,8,6,0,0,1,1
"HolySee",2020-03-29,10,6,5,0,0,0,0
"Honduras",2020-03-29,10,110,84,3,3,3,3
"HongKong",2020-03-29,10,641,324,4,0,112,12
"Hungary",2020-03-29,10,408,277,13,7,34,18
"Iceland",2020-03-29,10,1020,452,2,1,135,99
"India",2020-03-29,10,1024,628,27,20,95,68
"Indonesia",2020-03-29,10,1285,771,114,66,64,35
"Iran",2020-03-29,10,38309,16671,2640,955,12391,4460
"Iraq",2020-03-29,10,547,314,42,22,143,86
"Ireland",2020-03-29,10,2615,1709,46,42,5,0
"Israel",2020-03-29,10,4433,3353,16,15,105,86
"Italy",2020-03-29,10,97689,38551,10779,5303,13030,6006
"Jamaica",2020-03-29,10,32,13,1,0,2,0
"Japan",2020-03-29,10,1907,803,63,23,424,189
"Jordan",2020-03-29,10,259,147,3,3,18,17
"Kazakhstan",2020-03-29,10,284,223,1,1,20,20
"Kenya",2020-03-29,10,42,27,1,1,1,1
"Kosovo",2020-03-29,10,91,60,1,1,1,1
"Kuwait",2020-03-29,10,255,67,0,0,67,40
"Kyrgyzstan",2020-03-29,10,84,70,0,0,0,0
"Laos",2020-03-29,10,8,8,0,0,0,0
"Latvia",2020-03-29,10,347,208,0,0,1,0
"Lebanon",2020-03-29,10,438,190,10,6,30,22
"Liberia",2020-03-29,10,3,0,0,0,0,0
"Libya",2020-03-29,10,8,8,0,0,0,0
"Liechtenstein",2020-03-29,10,63,17,0,0,28,24
"Lithuania",2020-03-29,10,378,267,4,4,0,0
"Luxembourg",2020-03-29,10,1950,1152,21,13,40,34
"Macao",2020-03-29,10,37,13,0,0,10,0
"Madagascar",2020-03-29,10,39,36,0,0,0,0
"Malaysia",2020-03-29,10,2470,1164,39,28,388,249
"Maldives",2020-03-29,10,17,4,0,0,13,13
"Mali",2020-03-29,10,18,18,1,1,0,0
"Malta",2020-03-29,10,151,61,0,0,2,0
"Mauritania",2020-03-29,10,5,3,0,0,2,2
"Mauritius",2020-03-29,10,107,79,3,1,0,0
"Mexico",2020-03-29,10,993,677,20,17,4,0
"Moldova",2020-03-29,10,263,169,2,1,2,1
"Monaco",2020-03-29,10,46,23,1,1,1,0
"Mongolia",2020-03-29,10,12,2,0,0,0,0
"Montenegro",2020-03-29,10,85,64,1,1,0,0
"Morocco",2020-03-29,10,479,364,26,22,13,10
"Mozambique",2020-03-29,10,8,7,0,0,0,0
"MSZaandam",2020-03-29,10,2,2,0,0,0,0
"Namibia",2020-03-29,10,11,8,0,0,2,2
"Nepal",2020-03-29,10,5,4,0,0,1,0
"Netherlands",2020-03-29,10,10930,6713,772,592,3,3
"NewZealand",2020-03-29,10,514,412,1,1,56,56
"Nicaragua",2020-03-29,10,4,2,1,1,0,0
"Niger",2020-03-29,10,18,16,1,1,0,0
"Nigeria",2020-03-29,10,111,81,1,1,3,1
"NorthMacedonia",2020-03-29,10,259,144,6,5,3,2
"Norway",2020-03-29,10,4284,1899,25,18,7,6
"Oman",2020-03-29,10,167,112,0,0,23,6
"Pakistan",2020-03-29,10,1717,842,21,15,76,71
"Panama",2020-03-29,10,901,588,17,14,4,4
"PapuaNewGuinea",2020-03-29,10,1,0,0,0,0,0
"Paraguay",2020-03-29,10,64,42,3,2,1,1
"Peru",2020-03-29,10,852,489,95,61,16,15
"Philippines",2020-03-29,10,1418,1038,71,46,42,25
"Poland",2020-03-29,10,1862,1228,22,15,7,6
"Portugal",2020-03-29,10,5962,4362,119,105,43,38
"Qatar",2020-03-29,10,634,140,1,1,48,15
"RepublicofKorea",2020-03-29,10,9583,622,152,41,5033,2124
"Romania",2020-03-29,10,1815,1382,43,40,206,142
"Russia",2020-03-29,10,1534,1167,8,7,64,48
"Rwanda",2020-03-29,10,70,51,0,0,0,0
"SaintKittsandNevis",2020-03-29,10,2,2,0,0,0,0
"SaintLucia",2020-03-29,10,9,7,0,0,1,1
"SaintVincentandtheGrenadines",2020-03-29,10,1,0,0,0,1,1
"SanMarino",2020-03-29,10,228,53,22,2,6,2
"SaudiArabia",2020-03-29,10,1299,788,8,8,66,50
"Senegal",2020-03-29,10,142,75,0,0,27,22
"Serbia",2020-03-29,10,741,519,13,11,0,-1
"Seychelles",2020-03-29,10,8,1,0,0,0,0
"Singapore",2020-03-29,10,844,389,3,1,212,68
"Slovakia",2020-03-29,10,314,136,0,0,2,-5
"Slovenia",2020-03-29,10,730,316,11,9,10,10
"Somalia",2020-03-29,10,3,2,0,0,0,0
"SouthAfrica",2020-03-29,10,1280,1006,2,2,31,31
"Spain",2020-03-29,10,80110,51342,6803,5031,14709,12134
"SriLanka",2020-03-29,10,117,35,1,1,11,8
"Sudan",2020-03-29,10,5,3,1,0,0,0
"Suriname",2020-03-29,10,8,3,0,0,0,0
"Sweden",2020-03-29,10,3943,1957,284,224,0,0
"Switzerland",2020-03-29,10,14829,7355,376,263,1595,1464
"Syria",2020-03-29,10,9,8,1,1,0,0
"Taiwan",2020-03-29,10,298,129,2,0,30,2
"Tanzania",2020-03-29,10,14,2,0,0,1,1
"Thailand",2020-03-29,10,1388,789,7,6,111,66
"TimorLeste",2020-03-29,10,1,0,0,0,0,0
"Togo",2020-03-29,10,25,9,1,1,1,0
"TrinidadandTobago",2020-03-29,10,78,28,3,3,1,0
"Tunisia",2020-03-29,10,312,237,8,5,2,1
"Turkey",2020-03-29,10,9217,7981,131,101,105,105
"Uganda",2020-03-29,10,33,32,0,0,0,0
"Ukraine",2020-03-29,10,475,402,10,7,6,5
"UnitedArabEmirates",2020-03-29,10,570,417,3,1,58,20
"UnitedKingdom",2020-03-29,10,29954,19559,1679,1390,151,84
"Uruguay",2020-03-29,10,309,151,1,1,0,0
"US",2020-03-29,10,143544,108600,3573,2970,2665,2487
"Uzbekistan",2020-03-29,10,144,101,2,2,7,7
"Venezuela",2020-03-29,10,119,49,2,2,39,24
"Vietnam",2020-03-29,10,188,75,0,0,25,8
"WestBankandGaza",2020-03-29,10,109,57,1,1,18,1
"Zambia",2020-03-29,10,29,26,0,0,0,0
"Zimbabwe",2020-03-29,10,7,4,1,1,0,0
"Afghanistan",2020-04-05,11,299,185,7,3,15,13
"Albania",2020-04-05,11,361,149,20,10,104,71
"Algeria",2020-04-05,11,1320,809,152,121,90,59
"Andorra",2020-04-05,11,501,167,18,12,26,25
"Angola",2020-04-05,11,14,7,2,0,2,2
"AntiguaandBarbuda",2020-04-05,11,15,8,0,0,0,0
"Argentina",2020-04-05,11,1451,706,44,25,280,208
"Armenia",2020-04-05,11,822,398,7,4,57,27
"Australia",2020-04-05,11,5687,1703,35,19,757,513
"Austria",2020-04-05,11,12051,3263,204,118,2998,2519
"Azerbaijan",2020-04-05,11,584,375,7,3,32,17
"Bahamas",2020-04-05,11,28,17,4,4,0,-1
"Bahrain",2020-04-05,11,700,201,4,0,431,159
"Bangladesh",2020-04-05,11,88,40,9,4,33,18
"Barbados",2020-04-05,11,56,23,1,1,6,6
"Belarus",2020-04-05,11,562,468,8,8,52,20
"Belgium",2020-04-05,11,19691,8855,1447,1016,3751,2392
"Belize",2020-04-05,11,5,3,0,0,0,0
"Benin",2020-04-05,11,22,16,0,0,5,5
"Bhutan",2020-04-05,11,5,1,0,0,2,2
"Bolivia",2020-04-05,11,157,76,10,9,2,2
"BosniaandHerzegovina",2020-04-05,11,654,331,23,17,30,22
"Botswana",2020-04-05,11,6,6,1,1,0,0
"Brazil",2020-04-05,11,11130,6874,486,350,127,121
"Brunei",2020-04-05,11,135,9,1,0,73,39
"Bulgaria",2020-04-05,11,531,185,20,12,37,23
"BurkinaFaso",2020-04-05,11,345,123,17,5,90,67
"Burma",2020-04-05,11,21,11,1,1,0,0
"Burundi",2020-04-05,11,3,3,0,0,0,0
"Cambodia",2020-04-05,11,114,11,0,0,50,29
"Cameroon",2020-04-05,11,650,511,9,3,17,12
"Canada",2020-04-05,11,16475,9460,435,339,3012,2546
"CapeVerde",2020-04-05,11,7,1,1,0,0,0
"CentralAfricanRepublic",2020-04-05,11,8,5,0,0,0,0
"Chad",2020-04-05,11,9,6,0,0,0,0
"Chile",2020-04-05,11,4665,2420,34,27,618,543
"China",2020-04-05,11,81668,224,3329,29,76991,1531
"Colombia",2020-04-05,11,1485,783,35,25,88,78
"Congo",2020-04-05,11,45,26,5,5,2,2
"CostaRica",2020-04-05,11,454,140,2,0,16,13
"CotedIvoire",2020-04-05,11,261,96,3,2,37,33
"Croatia",2020-04-05,11,1182,469,15,9,125,73
"Cuba",2020-04-05,11,320,181,8,5,15,11
"Cyprus",2020-04-05,11,426,247,9,4,37,22
"Czechia",2020-04-05,11,4587,1770,67,51,96,85
"DemocraticRepublicoftheCongo",2020-04-05,11,154,89,18,12,3,1
"Denmark",2020-04-05,11,4561,1997,179,107,1429,1356
"DiamondPrincess",2020-04-05,11,712,0,11,1,619,16
"Djibouti",2020-04-05,11,59,41,0,0,9,9
"Dominica",2020-04-05,11,14,3,0,0,0,0
"DominicanRepublic",2020-04-05,11,1745,886,82,43,17,14
"Ecuador",2020-04-05,11,3646,1722,180,122,100,97
"Egypt",2020-04-05,11,1173,564,78,38,247,115
"ElSalvador",2020-04-05,11,62,38,3,3,2,2
"EquatorialGuinea",2020-04-05,11,16,4,0,0,1,1
"Eritrea",2020-04-05,11,29,17,0,0,0,0
"Estonia",2020-04-05,11,1097,418,15,12,62,42
"Eswatini",2020-04-05,11,9,0,0,0,0,0
"Ethiopia",2020-04-05,11,43,22,2,2,4,3
"Fiji",2020-04-05,11,12,7,0,0,0,0
"Finland",2020-04-05,11,1927,687,28,17,300,290
"France",2020-04-05,11,48225,7929,8081,5473,16349,9123
"Gabon",2020-04-05,11,21,14,1,0,1,1
"Gambia",2020-04-05,11,4,0,1,0,2,2
"Georgia",2020-04-05,11,174,83,2,2,36,18
"Germany",2020-04-05,11,100123,38028,1584,1051,28700,19489
"Ghana",2020-04-05,11,214,62,5,0,31,29
"Greece",2020-04-05,11,1735,579,73,35,78,26
"Grenada",2020-04-05,11,12,3,0,0,0,0
"Guatemala",2020-04-05,11,61,27,2,1,15,5
"Guinea",2020-04-05,11,121,105,0,0,5,5
"GuineaBissau",2020-04-05,11,18,16,0,0,0,0
"Guyana",2020-04-05,11,24,16,4,3,0,0
"Haiti",2020-04-05,11,18,10,0,0,1,0
"HolySee",2020-04-05,11,7,1,0,0,0,0
"Honduras",2020-04-05,11,268,158,22,19,6,3
"HongKong",2020-04-05,11,890,249,4,0,206,94
"Hungary",2020-04-05,11,733,325,34,21,66,32
"Iceland",2020-04-05,11,1486,466,4,2,428,293
"India",2020-04-05,11,3588,2564,99,72,229,134
"Indonesia",2020-04-05,11,2273,988,198,84,164,100
"Iran",2020-04-05,11,58226,19917,3603,963,19736,7345
"Iraq",2020-04-05,11,961,414,61,19,279,136
"Ireland",2020-04-05,11,4994,2379,158,112,25,20
"Israel",2020-04-05,11,8740,4307,56,40,820,715
"Italy",2020-04-05,11,128948,31259,15887,5108,21815,8785
"Jamaica",2020-04-05,11,58,26,3,2,8,6
"Japan",2020-04-05,11,3876,1969,93,30,514,90
"Jordan",2020-04-05,11,345,86,5,2,110,92
"Kazakhstan",2020-04-05,11,584,300,5,4,42,22
"Kenya",2020-04-05,11,142,100,4,3,4,3
"Kosovo",2020-04-05,11,140,49,1,0,23,22
"Kuwait",2020-04-05,11,556,301,1,1,99,32
"Kyrgyzstan",2020-04-05,11,147,63,1,1,9,9
"Laos",2020-04-05,11,11,3,0,0,0,0
"Latvia",2020-04-05,11,533,186,1,1,1,0
"Lebanon",2020-04-05,11,527,89,18,8,54,24
"Liberia",2020-04-05,11,10,7,1,1,3,3
"Libya",2020-04-05,11,18,10,1,1,0,0
"Liechtenstein",2020-04-05,11,78,15,1,1,56,28
"Lithuania",2020-04-05,11,716,338,8,4,0,0
"Luxembourg",2020-04-05,11,2804,854,36,15,500,460
"Macao",2020-04-05,11,44,7,0,0,10,0
"Madagascar",2020-04-05,11,72,33,0,0,2,2
"Malawi",2020-04-05,11,4,4,0,0,0,0
"Malaysia",2020-04-05,11,3662,1192,62,23,1004,616
"Maldives",2020-04-05,11,19,2,0,0,13,0
"Mali",2020-04-05,11,45,27,5,4,1,1
"Malta",2020-04-05,11,227,76,0,0,5,3
"Mauritania",2020-04-05,11,6,1,1,1,2,0
"Mauritius",2020-04-05,11,227,120,7,4,7,7
"Mexico",2020-04-05,11,2143,1150,94,74,633,629
"Moldova",2020-04-05,11,864,601,15,13,30,28
"Monaco",2020-04-05,11,73,27,1,0,3,2
"Mongolia",2020-04-05,11,14,2,0,0,2,2
"Montenegro",2020-04-05,11,214,129,2,1,1,1
"Morocco",2020-04-05,11,1021,542,70,44,76,63
"Mozambique",2020-04-05,11,10,2,0,0,1,1
"MSZaandam",2020-04-05,11,9,7,2,2,0,0
"Namibia",2020-04-05,11,16,5,0,0,3,1
"Nepal",2020-04-05,11,9,4,0,0,1,0
"Netherlands",2020-04-05,11,17953,7023,1771,999,7,4
"NewZealand",2020-04-05,11,1039,525,1,0,156,100
"Nicaragua",2020-04-05,11,6,2,1,0,0,0
"Niger",2020-04-05,11,184,166,10,9,13,13
"Nigeria",2020-04-05,11,232,121,5,4,33,30
"NorthMacedonia",2020-04-05,11,555,296,18,12,23,20
"Norway",2020-04-05,11,5687,1403,71,46,32,25
"Oman",2020-04-05,11,298,131,2,2,61,38
"Pakistan",2020-04-05,11,3766,2049,53,32,259,183
"Panama",2020-04-05,11,1801,900,46,29,13,9
"PapuaNewGuinea",2020-04-05,11,1,0,0,0,0,0
"Paraguay",2020-04-05,11,113,49,5,2,12,11
"Peru",2020-04-05,11,2281,1429,317,222,989,973
"Philippines",2020-04-05,11,3246,1828,152,81,64,22
"Poland",2020-04-05,11,4102,2240,94,72,134,127
"Portugal",2020-04-05,11,11278,5316,295,176,75,32
"Qatar",2020-04-05,11,1604,970,4,3,123,75
"RepublicofKorea",2020-04-05,11,10237,654,183,31,6463,1430
"Romania",2020-04-05,11,3864,2049,151,108,374,168
"Russia",2020-04-05,11,5389,3855,45,37,355,291
"Rwanda",2020-04-05,11,104,34,0,0,4,4
"SaintKittsandNevis",2020-04-05,11,10,8,0,0,0,0
"SaintLucia",2020-04-05,11,14,5,0,0,1,0
"SaintVincentandtheGrenadines",2020-04-05,11,7,6,0,0,1,0
"SanMarino",2020-04-05,11,259,31,32,10,35,29
"SaudiArabia",2020-04-05,11,2402,1103,34,26,488,422
"Senegal",2020-04-05,11,222,80,2,2,82,55
"Serbia",2020-04-05,11,1908,1167,51,38,0,0
"Seychelles",2020-04-05,11,10,2,0,0,0,0
"SierraLeone",2020-04-05,11,6,6,0,0,0,0
"Singapore",2020-04-05,11,1309,465,6,3,320,108
"Slovakia",2020-04-05,11,485,171,1,1,10,8
"Slovenia",2020-04-05,11,997,267,28,17,79,69
"Somalia",2020-04-05,11,7,4,0,0,1,1
"SouthAfrica",2020-04-05,11,1655,375,11,9,95,64
"SouthSudan",2020-04-05,11,1,1,0,0,0,0
"Spain",2020-04-05,11,131646,51536,12641,5838,38080,23371
"SriLanka",2020-04-05,11,176,59,5,4,33,22
"Sudan",2020-04-05,11,12,7,2,1,2,2
"Suriname",2020-04-05,11,10,2,1,1,0,0
"Sweden",2020-04-05,11,7172,3229,401,117,0,0
"Switzerland",2020-04-05,11,21100,6271,771,395,6415,4820
"Syria",2020-04-05,11,19,10,2,1,2,2
"Taiwan",2020-04-05,11,363,65,5,3,50,20
"Tanzania",2020-04-05,11,22,8,1,1,3,2
"Thailand",2020-04-05,11,2169,781,23,16,674,563
"TimorLeste",2020-04-05,11,1,0,0,0,0,0
"Togo",2020-04-05,11,44,19,3,2,20,19
"TrinidadandTobago",2020-04-05,11,104,26,7,4,1,0
"Tunisia",2020-04-05,11,574,262,22,14,5,3
"Turkey",2020-04-05,11,27069,17852,574,443,1042,937
"Uganda",2020-04-05,11,52,19,0,0,0,0
"Ukraine",2020-04-05,11,1308,833,37,27,28,22
"UnitedArabEmirates",2020-04-05,11,1799,1229,10,7,144,86
"UnitedKingdom",2020-04-05,11,61422,31468,5882,4203,229,78
"Uruguay",2020-04-05,11,406,97,6,5,104,104
"US",2020-04-05,11,350803,207259,12790,9217,17448,14783
"Uzbekistan",2020-04-05,11,342,198,2,0,30,23
"Venezuela",2020-04-05,11,159,40,7,5,52,13
"Vietnam",2020-04-05,11,241,53,0,0,90,65
"WestBankandGaza",2020-04-05,11,237,128,1,0,25,7
"Zambia",2020-04-05,11,39,10,1,1,3,3
"Zimbabwe",2020-04-05,11,9,2,1,0,0,0
"Afghanistan",2020-04-12,12,555,256,18,11,32,17
"Albania",2020-04-12,12,446,85,23,3,217,113
"Algeria",2020-04-12,12,1914,594,293,141,591,501
"Andorra",2020-04-12,12,638,137,29,11,128,102
"Angola",2020-04-12,12,19,5,2,0,4,2
"AntiguaandBarbuda",2020-04-12,12,21,6,2,2,0,0
"Argentina",2020-04-12,12,2142,691,90,46,468,188
"Armenia",2020-04-12,12,1013,191,13,6,197,140
"Australia",2020-04-12,12,6315,628,60,25,1806,1049
"Austria",2020-04-12,12,13945,1894,350,146,6987,3989
"Azerbaijan",2020-04-12,12,1098,514,11,4,250,218
"Bahamas",2020-04-12,12,46,18,8,4,5,5
"Bahrain",2020-04-12,12,1136,436,6,2,558,127
