"Country","date","update","cases","new_cases","deaths","new_deaths","recovered","new_recovered"
"Bulgaria",2020-05-31,5,2513,1007,140,74,1074,808
"BurkinaFaso",2020-05-31,5,847,202,53,10,720,214
"Burma",2020-05-31,5,224,73,6,0,138,111
"Burundi",2020-05-31,5,63,52,1,0,33,29
"Cambodia",2020-05-31,5,125,3,0,0,123,4
"Cameroon",2020-05-31,5,5904,4072,191,130,3568,2634
"Canada",2020-05-31,5,92488,35772,7906,3727,49213,27789
"CapeVerde",2020-05-31,5,435,314,4,3,193,189
"CentralAfricanRepublic",2020-05-31,5,1011,961,2,2,23,13
"Chad",2020-05-31,5,778,705,65,60,491,458
"Chile",2020-05-31,5,123550,105848,1054,827,42727,34147
"China",2020-05-31,5,83017,143,4634,1,78307,665
"Colombia",2020-05-31,5,29383,22876,939,646,7032,5593
"Comoros",2020-05-31,5,106,105,2,2,26,26
"Congo",2020-05-31,5,611,391,20,11,179,160
"CostaRica",2020-05-31,5,1056,337,10,4,669,331
"CotedIvoire",2020-05-31,5,2833,1558,33,19,1435,861
"Croatia",2020-05-31,5,2246,170,103,34,2072,724
"Cuba",2020-05-31,5,2045,544,83,22,1809,1128
"Cyprus",2020-05-31,5,943,100,17,2,790,494
"Czechia",2020-05-31,5,9268,1586,320,84,6558,3244
"DemocraticRepublicoftheCongo",2020-05-31,5,3070,2498,72,41,448,375
"Denmark",2020-05-31,5,11869,2513,574,122,10560,3819
"DiamondPrincess",2020-05-31,5,712,0,13,0,651,6
"Djibouti",2020-05-31,5,3354,2265,24,22,1504,862
"Dominica",2020-05-31,5,16,0,0,0,16,3
"DominicanRepublic",2020-05-31,5,17285,10313,502,201,10559,9258
"Ecuador",2020-05-31,5,39098,14164,3358,2458,19592,18034
"Egypt",2020-05-31,5,24985,19448,959,567,6037,4656
"ElSalvador",2020-05-31,5,2517,2122,46,36,1040,921
"EquatorialGuinea",2020-05-31,5,1306,991,12,11,200,191
"Eritrea",2020-05-31,5,39,0,0,0,39,13
"Estonia",2020-05-31,5,1869,180,68,16,1624,1375
"Eswatini",2020-05-31,5,285,185,2,1,189,177
"Ethiopia",2020-05-31,5,1172,1041,11,8,209,150
"Fiji",2020-05-31,5,18,0,0,0,15,3
"Finland",2020-05-31,5,6859,1864,320,109,5500,2500
"France",2020-05-31,5,190975,22114,28805,4456,68473,18997
"Gabon",2020-05-31,5,2655,2379,17,14,722,655
"Gambia",2020-05-31,5,25,14,1,0,20,12
"Georgia",2020-05-31,5,783,244,12,6,605,421
"Germany",2020-05-31,5,183410,20401,8540,1917,165352,41852
"Ghana",2020-05-31,5,8070,5996,36,19,2947,2735
"Greece",2020-05-31,5,2917,326,175,35,1374,0
"Grenada",2020-05-31,5,23,3,0,0,18,5
"Guatemala",2020-05-31,5,5087,4488,108,92,735,669
"Guinea",2020-05-31,5,3706,2211,23,16,2030,1701
"GuineaBissau",2020-05-31,5,1256,1051,8,7,42,23
"Guyana",2020-05-31,5,153,71,12,3,70,48
"Haiti",2020-05-31,5,1584,1508,35,29,24,16
"HolySee",2020-05-31,5,12,1,0,0,2,0
"Honduras",2020-05-31,5,5202,4431,212,141,537,458
"HongKong",2020-05-31,5,1084,47,4,0,1037,191
"Hungary",2020-05-31,5,3876,1101,526,214,2147,1566
"Iceland",2020-05-31,5,1806,9,10,0,1794,124
"India",2020-05-31,5,190609,155746,5408,4254,91852,82784
"Indonesia",2020-05-31,5,26473,16355,1613,821,7308,5786
"Iran",2020-05-31,5,151466,56826,7797,1769,118848,43745
"Iraq",2020-05-31,5,6439,4354,205,112,3156,1781
"Ireland",2020-05-31,5,24990,4378,1652,420,22089,8703
"Israel",2020-05-31,5,17079,1183,287,62,14675,5751
"Italy",2020-05-31,5,232997,27534,33415,5448,157507,81562
"Jamaica",2020-05-31,5,586,164,9,1,311,282
"Japan",2020-05-31,5,16741,2457,898,417,14342,11882
"Jordan",2020-05-31,5,739,286,9,1,522,160
"Kazakhstan",2020-05-31,5,10858,7456,41,16,5404,4538
"Kenya",2020-05-31,5,1962,1566,64,47,478,334
"Kosovo",2020-05-31,5,1070,271,30,8,841,592
"Kuwait",2020-05-31,5,27043,23019,212,186,11386,9847
"Kyrgyzstan",2020-05-31,5,1748,1002,16,8,1170,708
"Laos",2020-05-31,5,19,0,0,0,16,8
"Latvia",2020-05-31,5,1066,208,24,9,745,397
"Lebanon",2020-05-31,5,1220,495,27,3,712,562
"Lesotho",2020-05-31,5,2,2,0,0,1,1
"Liberia",2020-05-31,5,280,139,27,11,157,112
"Libya",2020-05-31,5,156,95,5,2,52,34
"Liechtenstein",2020-05-31,5,83,0,1,0,81,1
"Lithuania",2020-05-31,5,1667,292,54,22,1279,702
"Luxembourg",2020-05-31,5,4018,234,110,20,3833,620
"Macao",2020-05-31,5,45,0,0,0,45,10
"Madagascar",2020-05-31,5,771,643,6,6,168,76
"Malawi",2020-05-31,5,284,247,4,1,42,35
"Malaysia",2020-05-31,5,7819,1817,115,12,6352,2182
"Maldives",2020-05-31,5,1773,1305,5,4,453,436
"Mali",2020-05-31,5,1265,775,77,51,716,581
"Malta",2020-05-31,5,618,153,9,5,534,183
"Mauritania",2020-05-31,5,530,522,23,22,27,21
"Mauritius",2020-05-31,5,335,3,10,0,322,12
"Mexico",2020-05-31,5,90664,71440,9930,8071,63772,52349
"Moldova",2020-05-31,5,8251,4354,295,179,4581,3399
"Monaco",2020-05-31,5,99,4,4,0,90,26
"Mongolia",2020-05-31,5,179,141,0,0,44,34
"Montenegro",2020-05-31,5,324,2,9,2,315,101
"Morocco",2020-05-31,5,7807,3384,205,35,5459,4475
"Mozambique",2020-05-31,5,254,178,2,2,91,79
"MSZaandam",2020-05-31,5,9,0,2,0,0,0
"Namibia",2020-05-31,5,24,8,0,0,14,6
"Nepal",2020-05-31,5,1572,1515,8,8,220,204
"Netherlands",2020-05-31,5,46645,7133,5975,1164,178,53
"NewZealand",2020-05-31,5,1504,25,22,3,1481,229
"Nicaragua",2020-05-31,5,759,745,35,32,370,363
"Niger",2020-05-31,5,958,239,64,32,839,387
"Nigeria",2020-05-31,5,10162,8230,287,229,3007,2688
"NorthMacedonia",2020-05-31,5,2226,761,133,56,1552,814
"Norway",2020-05-31,5,8440,702,236,26,7727,7695
"Oman",2020-05-31,5,11437,9089,49,38,2682,2187
"Pakistan",2020-05-31,5,72460,54346,1543,1126,26083,21368
"Panama",2020-05-31,5,13463,6931,336,148,9514,8938
"PapuaNewGuinea",2020-05-31,5,8,0,0,0,8,8
"Paraguay",2020-05-31,5,986,720,11,1,477,364
"Peru",2020-05-31,5,164476,127500,20710,15928,67208,56803
"Philippines",2020-05-31,5,18086,9598,957,389,3909,2866
"Poland",2020-05-31,5,23786,10909,1064,420,11271,8035
"Portugal",2020-05-31,5,32500,7455,1410,421,19409,17890
"Qatar",2020-05-31,5,56910,43501,38,28,30290,28918
"RepublicofKorea",2020-05-31,5,11503,729,271,23,10422,1350
"Romania",2020-05-31,5,19257,7017,1266,549,13256,9239
"Russia",2020-05-31,5,405843,299345,4693,3620,171883,160264
"Rwanda",2020-05-31,5,370,127,1,1,256,152
"SaintKittsandNevis",2020-05-31,5,15,0,0,0,15,9
"SaintLucia",2020-05-31,5,18,1,0,0,18,3
"SaintVincentandtheGrenadines",2020-05-31,5,26,10,0,0,15,7
"SanMarino",2020-05-31,5,687,124,42,1,357,279
"SaoTomeandPrincipe",2020-05-31,5,483,469,12,12,68,64
"SaudiArabia",2020-05-31,5,85261,62508,503,341,62442,59279
"Senegal",2020-05-31,5,3645,2712,42,33,1801,1467
"Serbia",2020-05-31,5,11412,2403,243,64,6698,5355
"Seychelles",2020-05-31,5,11,0,0,0,11,5
"SierraLeone",2020-05-31,5,861,737,46,39,454,433
"Singapore",2020-05-31,5,34884,18715,23,8,21699,20455
"Slovakia",2020-05-31,5,1521,125,28,5,1366,842
"Slovenia",2020-05-31,5,1473,44,108,17,1358,1125
"Somalia",2020-05-31,5,1976,1375,78,50,348,317
"SouthAfrica",2020-05-31,5,32683,27036,683,580,16809,14736
"SouthSudan",2020-05-31,5,994,959,10,10,6,6
"Spain",2020-05-31,5,239479,26044,27127,2584,150376,38326
"SriLanka",2020-05-31,5,1633,970,10,3,801,647
"Sudan",2020-05-31,5,4800,4425,286,255,1423,1384
"Suriname",2020-05-31,5,23,13,1,0,9,1
"Sweden",2020-05-31,5,38661,17060,4395,1809,0,0
"Switzerland",2020-05-31,5,30862,1276,1796,131,28500,5100
"Syria",2020-05-31,5,122,79,5,2,46,25
"Taiwan",2020-05-31,5,442,13,7,1,423,101
"Tajikistan",2020-05-31,5,3807,3807,47,47,2004,2004
"Tanzania",2020-05-31,5,509,29,21,5,183,16
"Thailand",2020-05-31,5,3081,127,57,3,2963,276
"TimorLeste",2020-05-31,5,24,0,0,0,24,8
"Togo",2020-05-31,5,442,326,13,4,211,146
"TrinidadandTobago",2020-05-31,5,117,1,8,0,108,36
"Tunisia",2020-05-31,5,1077,83,48,7,960,655
"Turkey",2020-05-31,5,163942,43738,4540,1366,127973,79087
"Uganda",2020-05-31,5,417,334,0,0,72,20
"Ukraine",2020-05-31,5,23672,13266,708,447,9538,8300
"UnitedArabEmirates",2020-05-31,5,34557,22076,264,159,17932,15503
"UnitedKingdom",2020-05-31,5,257539,78768,37527,10773,1190,331
"Uruguay",2020-05-31,5,823,180,22,5,685,268
"US",2020-05-31,5,1799143,718169,107674,41520,444758,290811
"Uzbekistan",2020-05-31,5,3623,1584,15,6,2837,1704
"Venezuela",2020-05-31,5,1510,1177,14,-2,302,160
"Vietnam",2020-05-31,5,328,58,0,0,279,60
"WestBankandGaza",2020-05-31,5,448,104,3,1,372,296
"Yemen",2020-05-31,5,323,317,80,78,14,13
"Zambia",2020-05-31,5,1057,951,7,4,779,724
"Zimbabwe",2020-05-31,5,178,138,4,0,29,24
"Afghanistan",2020-06-30,6,31445,16265,739,485,14131,12803
"Albania",2020-06-30,6,2535,1398,62,29,1459,587
"Algeria",2020-06-30,6,13907,4513,912,259,9897,4149
"Andorra",2020-06-30,6,855,91,52,1,799,105
"Angola",2020-06-30,6,284,198,13,9,93,75
"AntiguaandBarbuda",2020-06-30,6,69,43,3,0,22,3
"Argentina",2020-06-30,6,64530,47679,1307,768,22028,16692
"Armenia",2020-06-30,6,25542,16260,443,312,14048,10662
"Australia",2020-06-30,6,7920,718,104,1,7040,422
"Austria",2020-06-30,6,17766,1035,705,37,16478,885
"Azerbaijan",2020-06-30,6,17524,12030,213,150,9715,6287
"Bahamas",2020-06-30,6,104,2,11,0,87,39
"Bahrain",2020-06-30,6,26758,15360,87,68,21331,14658
"Bangladesh",2020-06-30,6,145483,98330,1847,1197,59624,49843
"Barbados",2020-06-30,6,97,5,7,0,90,14
"Belarus",2020-06-30,6,62118,19562,392,157,46054,27540
"Belgium",2020-06-30,6,61427,3046,9747,280,16984,1097
"Belize",2020-06-30,6,24,6,2,0,18,2
"Benin",2020-06-30,6,1199,967,21,18,333,190
"Bhutan",2020-06-30,6,77,34,0,0,48,42
"Bolivia",2020-06-30,6,33219,23237,1123,810,9340,8372
"BosniaandHerzegovina",2020-06-30,6,4453,1943,186,33,2402,540
"Botswana",2020-06-30,6,227,192,1,0,28,8
"Brazil",2020-06-30,6,1412669,896532,59792,30425,788318,581763
"Brunei",2020-06-30,6,141,0,3,1,138,0
"Bulgaria",2020-06-30,6,4989,2476,230,90,2676,1602
"BurkinaFaso",2020-06-30,6,962,115,53,0,838,118
"Burma",2020-06-30,6,299,75,6,0,222,84
"Burundi",2020-06-30,6,170,107,1,0,115,82
"Cambodia",2020-06-30,6,141,16,0,0,130,7
"Cameroon",2020-06-30,6,12592,6688,313,122,10100,6532
"Canada",2020-06-30,6,106029,13541,8780,874,69120,19907
"CapeVerde",2020-06-30,6,1227,792,15,11,629,436
"CentralAfricanRepublic",2020-06-30,6,3745,2734,47,45,787,764
"Chad",2020-06-30,6,866,88,74,9,781,290
"Chile",2020-06-30,6,279393,155843,5688,4634,241229,198502
"China",2020-06-30,6,83534,517,4634,0,78480,173
"Colombia",2020-06-30,6,97846,68463,3334,2395,40021,32989
"Comoros",2020-06-30,6,303,197,7,5,200,174
"Congo",2020-06-30,6,1087,476,37,17,456,277
"CostaRica",2020-06-30,6,3459,2403,16,6,1436,767
"CotedIvoire",2020-06-30,6,9499,6666,68,35,4273,2838
"Croatia",2020-06-30,6,2777,531,107,4,2155,83
"Cuba",2020-06-30,6,2341,296,86,3,2214,405
"Cyprus",2020-06-30,6,996,53,19,2,833,43
"Czechia",2020-06-30,6,11954,2686,349,29,7771,1213
"DemocraticRepublicoftheCongo",2020-06-30,6,7039,3969,170,98,1426,978
"Denmark",2020-06-30,6,12968,1099,605,31,11849,1289
"DiamondPrincess",2020-06-30,6,712,0,13,0,651,0
"Djibouti",2020-06-30,6,4682,1328,54,30,4524,3020
"Dominica",2020-06-30,6,18,2,0,0,18,2
"DominicanRepublic",2020-06-30,6,32568,15283,747,245,17580,7021
"Ecuador",2020-06-30,6,56432,17334,4527,1169,27594,8002
"Egypt",2020-06-30,6,68311,43326,2953,1994,18460,12423
"ElSalvador",2020-06-30,6,6438,3921,174,128,3770,2730
"EquatorialGuinea",2020-06-30,6,2001,695,32,20,515,315
"Eritrea",2020-06-30,6,203,164,0,0,53,14
"Estonia",2020-06-30,6,1989,120,69,1,1829,205
"Eswatini",2020-06-30,6,812,527,11,9,408,219
"Ethiopia",2020-06-30,6,5846,4674,103,92,2430,2221
"Fiji",2020-06-30,6,18,0,0,0,18,3
"Finland",2020-06-30,6,7214,355,328,8,6600,1100
"France",2020-06-30,6,204244,13269,29846,1041,76399,7926
"Gabon",2020-06-30,6,5394,2739,42,25,2420,1698
"Gambia",2020-06-30,6,49,24,2,1,27,7
"Georgia",2020-06-30,6,928,145,15,3,794,189
"Germany",2020-06-30,6,195418,12008,8990,450,178100,12748
"Ghana",2020-06-30,6,17741,9671,112,76,13268,10321
"Greece",2020-06-30,6,3409,492,192,17,1374,0
"Grenada",2020-06-30,6,23,0,0,0,23,5
"Guatemala",2020-06-30,6,18096,13009,773,665,3194,2459
"Guinea",2020-06-30,6,5391,1685,33,10,4326,2296
"GuineaBissau",2020-06-30,6,1654,398,24,16,317,275
"Guyana",2020-06-30,6,245,92,12,0,114,44
"Haiti",2020-06-30,6,5847,4263,104,69,931,907
"HolySee",2020-06-30,6,12,0,0,0,12,10
"Honduras",2020-06-30,6,19558,14356,497,285,2060,1523
"HongKong",2020-06-30,6,1205,121,7,3,1107,70
"Hungary",2020-06-30,6,4155,279,585,59,2692,545
"Iceland",2020-06-30,6,1824,18,10,0,1800,6
"India",2020-06-30,6,585481,394872,17400,11992,347912,256060
"Indonesia",2020-06-30,6,56385,29912,2876,1263,24806,17498
"Iran",2020-06-30,6,227662,76196,10817,3020,188758,69910
"Iraq",2020-06-30,6,49109,42670,1943,1738,24760,21604
"Ireland",2020-06-30,6,25473,483,1736,84,23364,1275
"Israel",2020-06-30,6,25438,8359,327,40,16735,2060
"Italy",2020-06-30,6,240578,7581,34767,1352,190248,32741
"Jamaica",2020-06-30,6,702,116,10,1,553,242
"Japan",2020-06-30,6,18605,1864,974,76,16458,2116
"Jordan",2020-06-30,6,1132,393,9,0,882,360
"Kazakhstan",2020-06-30,6,22308,11450,188,147,13558,8154
"Kenya",2020-06-30,6,6366,4404,148,84,2039,1561
"Kosovo",2020-06-30,6,2799,1729,49,19,1506,665
"Kuwait",2020-06-30,6,46195,19152,354,142,37030,25644
"Kyrgyzstan",2020-06-30,6,5506,3758,61,45,2443,1273
"Laos",2020-06-30,6,19,0,0,0,19,3
"Latvia",2020-06-30,6,1118,52,30,6,974,229
"Lebanon",2020-06-30,6,1778,558,34,7,1183,471
"Lesotho",2020-06-30,6,27,25,0,0,4,3
"Liberia",2020-06-30,6,770,490,36,9,324,167
"Libya",2020-06-30,6,824,668,24,19,209,157
"Liechtenstein",2020-06-30,6,83,0,1,0,81,0
"Lithuania",2020-06-30,6,1812,145,61,7,1525,246
"Luxembourg",2020-06-30,6,4299,281,110,0,3998,165
"Macao",2020-06-30,6,46,1,0,0,45,0
"Madagascar",2020-06-30,6,2214,1443,20,14,994,826
"Malawi",2020-06-30,6,1224,940,14,10,260,218
"Malaysia",2020-06-30,6,8639,820,121,6,8353,2001
"Maldives",2020-06-30,6,2361,588,9,4,1944,1491
"Mali",2020-06-30,6,2181,916,116,39,1474,758
"Malta",2020-06-30,6,670,52,9,0,640,106
"Mauritania",2020-06-30,6,4363,3833,129,106,1622,1595
"Mauritius",2020-06-30,6,341,6,10,0,326,4
"Mexico",2020-06-30,6,226089,135425,27769,17839,174538,110766
"Moldova",2020-06-30,6,16613,8362,545,250,9382,4801
"Monaco",2020-06-30,6,103,4,4,0,95,5
"Mongolia",2020-06-30,6,220,41,0,0,176,132
"Montenegro",2020-06-30,6,548,224,12,3,315,0
"Morocco",2020-06-30,6,12533,4726,228,23,8920,3461
"Mozambique",2020-06-30,6,889,635,6,4,232,141
"MSZaandam",2020-06-30,6,9,0,2,0,0,0
"Namibia",2020-06-30,6,205,181,0,0,24,10
"Nepal",2020-06-30,6,13564,11992,29,21,3194,2974
"Netherlands",2020-06-30,6,50483,3838,6132,157,186,8
"NewZealand",2020-06-30,6,1528,24,22,0,1484,3
"Nicaragua",2020-06-30,6,2519,1760,83,48,1238,868
"Niger",2020-06-30,6,1075,117,67,3,943,104
"Nigeria",2020-06-30,6,25694,15532,590,303,9746,6739
"NorthMacedonia",2020-06-30,6,6334,4108,302,169,2475,923
"Norway",2020-06-30,6,8879,439,250,14,8138,411
"Oman",2020-06-30,6,40070,28633,176,127,23425,20743
"Pakistan",2020-06-30,6,213470,141010,4395,2852,100802,74719
"Panama",2020-06-30,6,33550,20087,631,295,15745,6231
"PapuaNewGuinea",2020-06-30,6,11,3,0,0,8,0
"Paraguay",2020-06-30,6,2221,1235,17,6,1089,612
"Peru",2020-06-30,6,285213,120737,37898,17188,174535,107327
"Philippines",2020-06-30,6,37514,19428,1266,309,10233,6324
"Poland",2020-06-30,6,34393,10607,1463,399,21281,10010
"Portugal",2020-06-30,6,42141,9641,1576,166,27505,8096
"Qatar",2020-06-30,6,96088,39178,113,75,81564,51274
"RepublicofKorea",2020-06-30,6,12850,1347,282,11,11613,1191
"Romania",2020-06-30,6,26970,7713,1651,385,19050,5794
"Russia",2020-06-30,6,646929,241086,9306,4613,411973,240090
"Rwanda",2020-06-30,6,1025,655,2,1,447,191
"SaintKittsandNevis",2020-06-30,6,15,0,0,0,15,0
"SaintLucia",2020-06-30,6,19,1,0,0,19,1
"SaintVincentandtheGrenadines",2020-06-30,6,29,3,0,0,29,14
"SanMarino",2020-06-30,6,713,26,42,0,656,299
"SaoTomeandPrincipe",2020-06-30,6,714,231,13,1,236,168
"SaudiArabia",2020-06-30,6,190823,105562,1649,1146,130766,68324
"Senegal",2020-06-30,6,6793,3148,112,70,4431,2630
"Serbia",2020-06-30,6,14564,3152,277,34,12662,5964
"Seychelles",2020-06-30,6,81,70,0,0,11,0
"SierraLeone",2020-06-30,6,1462,601,60,14,974,520
"Singapore",2020-06-30,6,43907,9023,26,3,38500,16801
"Slovakia",2020-06-30,6,1667,146,28,0,1464,98
"Slovenia",2020-06-30,6,1600,127,111,3,1384,26
"Somalia",2020-06-30,6,2924,948,90,12,910,562
"SouthAfrica",2020-06-30,6,151209,118526,2657,1974,73543,56734
"SouthSudan",2020-06-30,6,2007,1013,38,28,279,273
"Spain",2020-06-30,6,249271,9792,28355,1228,150376,0
"SriLanka",2020-06-30,6,2047,414,11,1,1711,910
"Sudan",2020-06-30,6,9372,4572,572,286,4014,2591
"Suriname",2020-06-30,6,515,492,13,12,227,218
"Sweden",2020-06-30,6,67924,29263,5333,938,0,0
"Switzerland",2020-06-30,6,31714,852,1809,13,29200,700
"Syria",2020-06-30,6,279,157,9,4,105,59
"Taiwan",2020-06-30,6,447,5,7,0,437,14
"Tajikistan",2020-06-30,6,5900,2093,52,5,4506,2502
"Tanzania",2020-06-30,6,509,0,21,0,183,0
"Thailand",2020-06-30,6,3171,90,58,1,3056,93
"TimorLeste",2020-06-30,6,24,0,0,0,24,0
"Togo",2020-06-30,6,650,208,14,1,402,191
"TrinidadandTobago",2020-06-30,6,130,13,8,0,113,5
"Tunisia",2020-06-30,6,1174,97,50,2,1031,71
"Turkey",2020-06-30,6,199906,35964,5131,591,173111,45138
"Uganda",2020-06-30,6,889,472,0,0,819,747
"Ukraine",2020-06-30,6,45254,21582,1173,465,19792,10254
"UnitedArabEmirates",2020-06-30,6,48667,14110,315,51,37566,19634
"UnitedKingdom",2020-06-30,6,285216,27677,40479,2952,1370,180
"Uruguay",2020-06-30,6,936,113,27,5,824,139
"US",2020-06-30,6,2642484,843341,127365,19691,720631,275873
"Uzbekistan",2020-06-30,6,8503,4880,26,11,5682,2845
"Venezuela",2020-06-30,6,5832,4322,51,37,1649,1347
"Vietnam",2020-06-30,6,355,27,0,0,335,56
"WestBankandGaza",2020-06-30,6,2428,1980,8,5,451,79
"Yemen",2020-06-30,6,1158,835,312,232,488,474
"Zambia",2020-06-30,6,1594,537,24,17,1329,550
"Zimbabwe",2020-06-30,6,591,413,7,3,162,133
"Afghanistan",2020-07-31,7,36628,5183,1275,536,25509,11378
"Albania",2020-07-31,7,5276,2741,157,95,2952,1493
"Algeria",2020-07-31,7,30394,16487,1210,298,20537,10640
"Andorra",2020-07-31,7,925,70,52,0,807,8
"Angola",2020-07-31,7,1148,864,52,39,437,344
"AntiguaandBarbuda",2020-07-31,7,91,22,3,0,67,45
"Argentina",2020-07-31,7,191302,126772,3543,2236,83780,61752
"Armenia",2020-07-31,7,38550,13008,738,295,28997,14949
"Australia",2020-07-31,7,17280,9360,201,97,9983,2943
"Austria",2020-07-31,7,21130,3364,718,13,18758,2280
"Azerbaijan",2020-07-31,7,31878,14354,448,235,25882,16167
"Bahamas",2020-07-31,7,574,470,14,3,91,4
"Bahrain",2020-07-31,7,40982,14224,147,60,37840,16509
"Bangladesh",2020-07-31,7,237661,92178,3111,1264,135136,75512
"Barbados",2020-07-31,7,110,13,7,0,96,6
"Belarus",2020-07-31,7,67808,5690,559,167,62444,16390
"Belgium",2020-07-31,7,68751,7324,9841,94,17546,562
"Belize",2020-07-31,7,48,24,2,0,30,12
"Benin",2020-07-31,7,1805,606,36,15,1036,703
"Bhutan",2020-07-31,7,101,24,0,0,89,41
"Bolivia",2020-07-31,7,76789,43570,2977,1854,23582,14242
"BosniaandHerzegovina",2020-07-31,7,11876,7423,339,153,5959,3557
"Botswana",2020-07-31,7,804,577,2,1,63,35
"Brazil",2020-07-31,7,2670451,1257782,92728,32936,2008854,1220536
"Brunei",2020-07-31,7,141,0,3,0,138,0
"Bulgaria",2020-07-31,7,11690,6701,383,153,6319,3643
"BurkinaFaso",2020-07-31,7,1106,144,53,0,935,97
"Burma",2020-07-31,7,353,54,6,0,296,74
"Burundi",2020-07-31,7,387,217,1,0,304,189
"Cambodia",2020-07-31,7,239,98,0,0,164,34
"Cameroon",2020-07-31,7,17255,4663,391,78,15320,5220
"Canada",2020-07-31,7,118297,12268,9025,245,102906,33786
"CapeVerde",2020-07-31,7,2451,1224,23,8,1824,1195
"CentralAfricanRepublic",2020-07-31,7,4608,863,59,12,1606,819
"Chad",2020-07-31,7,936,70,75,1,813,32
"Chile",2020-07-31,7,355667,76274,9457,3769,328327,87098
"China",2020-07-31,7,84337,803,4634,0,78990,510
"Colombia",2020-07-31,7,295508,197662,10105,6771,154387,114366
"Comoros",2020-07-31,7,378,75,7,0,330,130
"Congo",2020-07-31,7,3200,2113,54,17,829,373
"CostaRica",2020-07-31,7,17820,14361,150,134,4404,2968
"CotedIvoire",2020-07-31,7,16047,6548,102,34,11428,7155
"Croatia",2020-07-31,7,5139,2362,145,38,4267,2112
"Cuba",2020-07-31,7,2608,267,87,1,2355,141
"Cyprus",2020-07-31,7,1084,88,19,0,852,19
"Czechia",2020-07-31,7,16574,4620,382,33,11569,3798
"DemocraticRepublicoftheCongo",2020-07-31,7,9070,2031,215,45,6796,5370
"Denmark",2020-07-31,7,14028,1060,615,10,12780,931
"DiamondPrincess",2020-07-31,7,712,0,13,0,651,0
"Djibouti",2020-07-31,7,5084,402,58,4,4999,475
"Dominica",2020-07-31,7,18,0,0,0,18,0
"DominicanRepublic",2020-07-31,7,69649,37081,1160,413,36470,18890
"Ecuador",2020-07-31,7,85355,28923,5702,1175,36044,8450
"Egypt",2020-07-31,7,94078,25767,4805,1852,39638,21178
"ElSalvador",2020-07-31,7,16632,10194,448,274,8362,4592
"EquatorialGuinea",2020-07-31,7,4821,2820,83,51,2182,1667
"Eritrea",2020-07-31,7,279,76,0,0,225,172
"Estonia",2020-07-31,7,2064,75,69,0,1930,101
"Eswatini",2020-07-31,7,2648,1836,41,30,1214,806
"Ethiopia",2020-07-31,7,17530,11684,274,171,6950,4520
"Fiji",2020-07-31,7,27,9,1,1,18,0
"Finland",2020-07-31,7,7432,218,329,1,6950,350
"France",2020-07-31,7,227239,22995,30268,422,81764,5365
"Gabon",2020-07-31,7,7352,1958,49,7,4943,2523
"Gambia",2020-07-31,7,498,449,9,7,68,41
"Georgia",2020-07-31,7,1168,240,17,2,940,146
"Germany",2020-07-31,7,210399,14981,9147,157,191992,13892
"Ghana",2020-07-31,7,35501,17760,182,70,32096,18828
"Greece",2020-07-31,7,4477,1068,206,14,1374,0
"Grenada",2020-07-31,7,24,1,0,0,23,0
"Guatemala",2020-07-31,7,49789,31693,1924,1151,36816,33622
"Guinea",2020-07-31,7,7308,1917,46,13,6458,2132
"GuineaBissau",2020-07-31,7,1981,327,26,2,803,486
"Guyana",2020-07-31,7,413,168,20,8,185,71
"Haiti",2020-07-31,7,7378,1531,159,55,4606,3675
"HolySee",2020-07-31,7,12,0,0,0,12,0
"Honduras",2020-07-31,7,42014,22456,1337,840,5554,3494
"HongKong",2020-07-31,7,3272,2067,27,20,1751,644
"Hungary",2020-07-31,7,4505,350,596,11,3353,661
"Iceland",2020-07-31,7,1885,61,10,0,1825,25
"India",2020-07-31,7,1695988,1110507,36511,19111,1094374,746462
"Indonesia",2020-07-31,7,108376,51991,5131,2255,65907,41101
"Iran",2020-07-31,7,304204,76542,16766,5949,263519,74761
"Iraq",2020-07-31,7,124609,75500,4741,2798,87434,62674
"Ireland",2020-07-31,7,26065,592,1763,27,23364,0
"Israel",2020-07-31,7,71734,46296,564,237,47225,30490
"Italy",2020-07-31,7,247537,6959,35141,374,199974,9726
"Jamaica",2020-07-31,7,878,176,10,0,726,173
"Japan",2020-07-31,7,36256,17651,1013,39,24774,8316
"Jordan",2020-07-31,7,1193,61,11,2,1084,202
"Kazakhstan",2020-07-31,7,90367,68059,793,605,60825,47267
"Kenya",2020-07-31,7,20636,14270,341,193,8165,6126
"Kosovo",2020-07-31,7,8330,5531,227,178,4578,3072
"Kuwait",2020-07-31,7,66957,20762,447,93,57932,20902
"Kyrgyzstan",2020-07-31,7,35805,30299,1378,1317,25037,22594
"Laos",2020-07-31,7,20,1,0,0,19,0
"Latvia",2020-07-31,7,1231,113,32,2,1052,78
"Lebanon",2020-07-31,7,4555,2777,61,27,1761,578
"Lesotho",2020-07-31,7,604,577,13,13,144,140
"Liberia",2020-07-31,7,1181,411,73,37,670,346
"Libya",2020-07-31,7,3621,2797,74,50,618,409
"Liechtenstein",2020-07-31,7,89,6,1,0,85,4
"Lithuania",2020-07-31,7,2069,257,63,2,1655,130
"Luxembourg",2020-07-31,7,6695,2396,114,4,5192,1194
"Macao",2020-07-31,7,46,0,0,0,46,1
"Madagascar",2020-07-31,7,10868,8654,106,86,7807,6813
"Malawi",2020-07-31,7,4078,2854,114,100,1875,1615
